LCLid,tstp,consumption,predicted
MAC000002,2013-10-23 01:00:00,0.092,0.1026718
MAC000002,2013-10-23 01:30:00,0.147,0.12755
MAC000002,2013-10-23 02:00:00,0.083,0.104296625
MAC000002,2013-10-23 02:30:00,0.138,0.11194245
MAC000002,2013-10-23 03:00:00,0.093,0.1199333
MAC000002,2013-10-23 03:30:00,0.128,0.09899569
MAC000002,2013-10-23 04:00:00,0.102,0.12660123
MAC000002,2013-10-23 04:30:00,0.207,0.099704586
MAC000002,2013-10-23 05:00:00,0.158,0.13210657
MAC000002,2013-10-23 05:30:00,0.124,0.10932801
MAC000002,2013-10-23 06:00:00,0.099,0.14307037
MAC000002,2013-10-23 06:30:00,0.133,0.13350978
MAC000002,2013-10-23 07:00:00,0.088,0.17019361
MAC000002,2013-10-23 07:30:00,0.135,0.14807348
MAC000002,2013-10-23 08:00:00,0.088,0.24805482
MAC000002,2013-10-23 08:30:00,0.132,0.19922037
MAC000002,2013-10-23 09:00:00,0.639,0.34774226
MAC000002,2013-10-23 09:30:00,0.202,0.3482443
MAC000002,2013-10-23 10:00:00,0.152,0.32485014
MAC000002,2013-10-23 10:30:00,0.213,0.32222483
MAC000002,2013-10-23 11:00:00,0.548,0.30625796
MAC000002,2013-10-23 11:30:00,0.623,0.33109048
MAC000002,2013-10-23 12:00:00,0.15,0.27143794
MAC000002,2013-10-23 12:30:00,0.255,0.2689807
MAC000002,2013-10-23 13:00:00,0.083,0.2542152
MAC000002,2013-10-23 13:30:00,0.14,0.32693824
MAC000002,2013-10-23 14:00:00,0.088,0.25912374
MAC000002,2013-10-23 14:30:00,0.13,0.24323255
MAC000002,2013-10-23 15:00:00,0.097,0.19305737
MAC000002,2013-10-23 15:30:00,0.119,0.19640252
MAC000002,2013-10-23 16:00:00,0.114,0.27014336
MAC000002,2013-10-23 16:30:00,0.107,0.30444413
MAC000002,2013-10-23 17:00:00,0.215,0.35336196
MAC000002,2013-10-23 17:30:00,0.149,0.31102186
MAC000002,2013-10-23 18:00:00,0.142,0.3669613
MAC000002,2013-10-23 18:30:00,0.12,0.39361027
MAC000002,2013-10-23 19:00:00,0.809,0.42641807
MAC000002,2013-10-23 19:30:00,0.144,0.33012524
MAC000002,2013-10-23 20:00:00,0.189,0.33309963
MAC000002,2013-10-23 20:30:00,0.237,0.32961977
MAC000002,2013-10-23 21:00:00,0.195,0.31104407
MAC000002,2013-10-23 21:30:00,0.204,0.30580837
MAC000002,2013-10-23 22:00:00,0.206,0.22353004
MAC000002,2013-10-23 22:30:00,0.22,0.30199695
MAC000002,2013-10-23 23:00:00,0.142,0.19260919
MAC000002,2013-10-23 23:30:00,0.197,0.185942
MAC000002,2013-10-24 00:00:00,0.175,0.18334675
MAC000002,2013-10-24 00:30:00,0.177,0.18792431
MAC000002,2013-10-24 01:00:00,0.147,0.14395097
MAC000002,2013-10-24 01:30:00,0.113,0.13312852
MAC000002,2013-10-24 02:00:00,0.123,0.11073813
MAC000002,2013-10-24 02:30:00,0.089,0.115156636
MAC000002,2013-10-24 03:00:00,0.132,0.10870231
MAC000002,2013-10-24 03:30:00,0.076,0.11144251
MAC000002,2013-10-24 04:00:00,0.132,0.10534498
MAC000002,2013-10-24 04:30:00,0.094,0.15361516
MAC000002,2013-10-24 05:00:00,0.114,0.13059574
MAC000002,2013-10-24 05:30:00,0.111,0.12357448
MAC000002,2013-10-24 06:00:00,0.097,0.11012491
MAC000002,2013-10-24 06:30:00,0.127,0.15037762
MAC000002,2013-10-24 07:00:00,0.079,0.12421063
MAC000002,2013-10-24 07:30:00,0.13,0.17149034
MAC000002,2013-10-24 08:00:00,0.137,0.14775486
MAC000002,2013-10-24 08:30:00,0.126,0.22609678
MAC000002,2013-10-24 09:00:00,0.509,0.23223832
MAC000002,2013-10-24 09:30:00,0.175,0.18367355
MAC000002,2013-10-24 10:00:00,0.551,0.18974471
MAC000002,2013-10-24 10:30:00,0.492,0.19226916
MAC000002,2013-10-24 11:00:00,0.539,0.24578352
MAC000002,2013-10-24 11:30:00,0.093,0.29860416
MAC000002,2013-10-24 12:00:00,0.116,0.23159234
MAC000002,2013-10-24 12:30:00,0.112,0.22622234
MAC000002,2013-10-24 13:00:00,0.095,0.15284556
MAC000002,2013-10-24 13:30:00,0.132,0.17551906
MAC000002,2013-10-24 14:00:00,0.077,0.15821618
MAC000002,2013-10-24 14:30:00,0.133,0.16539189
MAC000002,2013-10-24 15:00:00,0.094,0.1707229
MAC000002,2013-10-24 15:30:00,0.115,0.19219634
MAC000002,2013-10-24 16:00:00,0.113,0.23969096
MAC000002,2013-10-24 16:30:00,0.102,0.25699413
MAC000002,2013-10-24 17:00:00,0.214,0.31630418
MAC000002,2013-10-24 17:30:00,0.149,0.29906875
MAC000002,2013-10-24 18:00:00,0.372,0.32214522
MAC000002,2013-10-24 18:30:00,0.244,0.31638232
MAC000002,2013-10-24 19:00:00,1.074,0.44912267
MAC000002,2013-10-24 19:30:00,0.183,0.3493708
MAC000002,2013-10-24 20:00:00,0.147,0.33929238
MAC000002,2013-10-24 20:30:00,0.192,0.35352343
MAC000002,2013-10-24 21:00:00,0.151,0.31614906
MAC000002,2013-10-24 21:30:00,0.201,0.31942752
MAC000002,2013-10-24 22:00:00,0.198,0.29042897
MAC000002,2013-10-24 22:30:00,0.181,0.25484914
MAC000002,2013-10-24 23:00:00,0.186,0.19058806
MAC000002,2013-10-24 23:30:00,0.139,0.20535673
MAC000002,2013-10-25 00:00:00,0.28,0.19330178
MAC000002,2013-10-25 00:30:00,0.223,0.17866457
MAC000002,2013-10-25 01:00:00,0.145,0.16708164
MAC000002,2013-10-25 01:30:00,0.11,0.13401194
MAC000002,2013-10-25 02:00:00,0.122,0.110011816
MAC000002,2013-10-25 02:30:00,0.102,0.10871479
MAC000002,2013-10-25 03:00:00,0.119,0.11366293
MAC000002,2013-10-25 03:30:00,0.105,0.09624453
MAC000002,2013-10-25 04:00:00,0.113,0.12382033
MAC000002,2013-10-25 04:30:00,0.11,0.09400516
MAC000002,2013-10-25 05:00:00,0.104,0.12181134
MAC000002,2013-10-25 05:30:00,0.12,0.107464254
MAC000002,2013-10-25 06:00:00,0.094,0.12579383
MAC000002,2013-10-25 06:30:00,0.13,0.1479058
MAC000002,2013-10-25 07:00:00,0.083,0.12851079
MAC000002,2013-10-25 07:30:00,0.135,0.17344995
MAC000002,2013-10-25 08:00:00,0.128,0.17538099
MAC000002,2013-10-25 08:30:00,0.466,0.21564819
MAC000002,2013-10-25 09:00:00,0.121,0.32070547
MAC000002,2013-10-25 09:30:00,0.11,0.25766188
MAC000002,2013-10-25 10:00:00,0.11,0.2027666
MAC000002,2013-10-25 10:30:00,0.104,0.21300171
MAC000002,2013-10-25 11:00:00,0.119,0.25218916
MAC000002,2013-10-25 11:30:00,0.091,0.21463361
MAC000002,2013-10-25 12:00:00,0.14,0.21472995
MAC000002,2013-10-25 12:30:00,0.086,0.24300161
MAC000002,2013-10-25 13:00:00,0.143,0.21944042
MAC000002,2013-10-25 13:30:00,0.105,0.2214052
MAC000002,2013-10-25 14:00:00,0.494,0.23085025
MAC000002,2013-10-25 14:30:00,0.214,0.25066012
MAC000002,2013-10-25 15:00:00,0.158,0.18713562
MAC000002,2013-10-25 15:30:00,0.204,0.21167986
MAC000002,2013-10-25 16:00:00,0.181,0.20192604
MAC000002,2013-10-25 16:30:00,0.252,0.18883836
MAC000002,2013-10-25 17:00:00,0.208,0.24439658
MAC000002,2013-10-25 17:30:00,1.1950001,0.31238246
MAC000002,2013-10-25 18:00:00,0.958,0.39416805
MAC000002,2013-10-25 18:30:00,0.381,0.37143007
MAC000002,2013-10-25 19:00:00,0.283,0.40634504
MAC000002,2013-10-25 19:30:00,0.819,0.40353376
MAC000002,2013-10-25 20:00:00,0.867,0.43207535
MAC000002,2013-10-25 20:30:00,0.854,0.37390417
MAC000002,2013-10-25 21:00:00,0.875,0.35925856
MAC000002,2013-10-25 21:30:00,0.779,0.36053026
MAC000002,2013-10-25 22:00:00,0.468,0.3124743
MAC000002,2013-10-25 22:30:00,0.222,0.31464767
MAC000002,2013-10-25 23:00:00,0.244,0.2529506
MAC000002,2013-10-25 23:30:00,0.212,0.20940179
MAC000002,2013-10-26 00:00:00,0.228,0.24947603
MAC000002,2013-10-26 00:30:00,0.224,0.1902295
MAC000002,2013-10-26 01:00:00,0.22,0.15247248
MAC000002,2013-10-26 01:30:00,0.16,0.11928718
MAC000002,2013-10-26 02:00:00,0.098,0.12904866
MAC000002,2013-10-26 02:30:00,0.138,0.11627819
MAC000002,2013-10-26 03:00:00,0.084,0.11799522
MAC000002,2013-10-26 03:30:00,0.143,0.12350777
MAC000002,2013-10-26 04:00:00,0.084,0.104049794
MAC000002,2013-10-26 04:30:00,0.135,0.12723453
MAC000002,2013-10-26 05:00:00,0.097,0.110215336
MAC000002,2013-10-26 05:30:00,0.12,0.13269493
MAC000002,2013-10-26 06:00:00,0.108,0.13282439
MAC000002,2013-10-26 06:30:00,0.107,0.15850198
MAC000002,2013-10-26 07:00:00,0.121,0.20201047
MAC000002,2013-10-26 07:30:00,0.092,0.2154261
MAC000002,2013-10-26 08:00:00,0.178,0.25790578
MAC000002,2013-10-26 08:30:00,0.086,0.26620483
MAC000002,2013-10-26 09:00:00,0.482,0.36662787
MAC000002,2013-10-26 09:30:00,0.193,0.2738904
MAC000002,2013-10-26 10:00:00,0.762,0.31285796
MAC000002,2013-10-26 10:30:00,0.105,0.30963296
MAC000002,2013-10-26 11:00:00,0.154,0.30135408
MAC000002,2013-10-26 11:30:00,0.101,0.31909373
MAC000002,2013-10-26 12:00:00,0.129,0.313026
MAC000002,2013-10-26 12:30:00,0.099,0.31776738
MAC000002,2013-10-26 13:00:00,0.123,0.37031254
MAC000002,2013-10-26 13:30:00,0.445,0.36807078
MAC000002,2013-10-26 14:00:00,0.251,0.32497978
MAC000002,2013-10-26 14:30:00,0.148,0.32906964
MAC000002,2013-10-26 15:00:00,0.414,0.3423554
MAC000002,2013-10-26 15:30:00,0.576,0.32860726
MAC000002,2013-10-26 16:00:00,0.58,0.37172118
MAC000002,2013-10-26 16:30:00,0.658,0.3905066
MAC000002,2013-10-26 17:00:00,0.551,0.41514045
MAC000002,2013-10-26 17:30:00,0.257,0.47159323
MAC000002,2013-10-26 18:00:00,0.175,0.62349313
MAC000002,2013-10-26 18:30:00,0.208,0.5370683
MAC000002,2013-10-26 19:00:00,0.133,0.44826475
MAC000002,2013-10-26 19:30:00,0.906,0.6185722
MAC000002,2013-10-26 20:00:00,0.443,0.5396249
MAC000002,2013-10-26 20:30:00,0.206,0.49715528
MAC000002,2013-10-26 21:00:00,0.185,0.44177836
MAC000002,2013-10-26 21:30:00,0.199,0.43518293
MAC000002,2013-10-26 22:00:00,0.176,0.3821514
MAC000002,2013-10-26 22:30:00,0.203,0.2592044
MAC000002,2013-10-26 23:00:00,0.214,0.25083083
MAC000002,2013-10-26 23:30:00,0.178,0.22770317
MAC000002,2013-10-27 00:00:00,0.181,0.23700747
MAC000002,2013-10-27 00:30:00,0.185,0.2091253
MAC000002,2013-10-27 01:00:00,0.199,0.21586157
MAC000002,2013-10-27 01:30:00,0.174,0.15490222
MAC000002,2013-10-27 02:00:00,0.167,0.12889937
MAC000002,2013-10-27 02:30:00,0.112,0.12840234
MAC000002,2013-10-27 03:00:00,0.123,0.11978365
MAC000002,2013-10-27 03:30:00,0.103,0.12750028
MAC000002,2013-10-27 04:00:00,0.122,0.12007599
MAC000002,2013-10-27 04:30:00,0.103,0.11919791
MAC000002,2013-10-27 05:00:00,0.121,0.12886076
MAC000002,2013-10-27 05:30:00,0.103,0.115148984
MAC000002,2013-10-27 06:00:00,0.117,0.15029646
MAC000002,2013-10-27 06:30:00,0.106,0.12783545
MAC000002,2013-10-27 07:00:00,0.113,0.17018287
MAC000002,2013-10-27 07:30:00,0.109,0.1440944
MAC000002,2013-10-27 08:00:00,0.107,0.20454954
MAC000002,2013-10-27 08:30:00,0.116,0.1764561
MAC000002,2013-10-27 09:00:00,0.101,0.31354153
MAC000002,2013-10-27 09:30:00,0.173,0.26242122
MAC000002,2013-10-27 10:00:00,0.099,0.28179204
MAC000002,2013-10-27 10:30:00,0.312,0.26428238
MAC000002,2013-10-27 11:00:00,0.256,0.2523369
MAC000002,2013-10-27 11:30:00,0.155,0.29860404
MAC000002,2013-10-27 12:00:00,0.131,0.29906446
MAC000002,2013-10-27 12:30:00,0.129,0.3012696
MAC000002,2013-10-27 13:00:00,0.396,0.30084428
MAC000002,2013-10-27 13:30:00,0.401,0.28818884
MAC000002,2013-10-27 14:00:00,0.462,0.25010875
MAC000002,2013-10-27 14:30:00,0.511,0.27865314
MAC000002,2013-10-27 15:00:00,0.31,0.28979358
MAC000002,2013-10-27 15:30:00,0.117,0.2524321
MAC000002,2013-10-27 16:00:00,0.136,0.32919377
MAC000002,2013-10-27 16:30:00,0.153,0.34542608
MAC000002,2013-10-27 17:00:00,0.143,0.36275244
MAC000002,2013-10-27 17:30:00,0.176,0.33206478
MAC000002,2013-10-27 18:00:00,0.362,0.33679336
MAC000002,2013-10-27 18:30:00,0.353,0.34609902
MAC000002,2013-10-27 19:00:00,0.246,0.33990243
MAC000002,2013-10-27 19:30:00,0.164,0.32883385
MAC000002,2013-10-27 20:00:00,0.999,0.37324744
MAC000002,2013-10-27 20:30:00,0.155,0.33607194
MAC000002,2013-10-27 21:00:00,0.215,0.31410894
MAC000002,2013-10-27 21:30:00,0.144,0.31409386
MAC000002,2013-10-27 22:00:00,0.261,0.29904783
MAC000002,2013-10-27 22:30:00,0.174,0.27396336
MAC000002,2013-10-27 23:00:00,0.238,0.23294069
MAC000002,2013-10-27 23:30:00,0.178,0.18268299
MAC000002,2013-10-28 00:00:00,0.23,0.18814723
MAC000002,2013-10-28 00:30:00,0.155,0.15752478
MAC000002,2013-10-28 01:00:00,0.198,0.15348694
MAC000002,2013-10-28 01:30:00,0.161,0.14755937
MAC000002,2013-10-28 02:00:00,0.185,0.13845356
MAC000002,2013-10-28 02:30:00,0.109,0.118657134
MAC000002,2013-10-28 03:00:00,0.121,0.11150838
MAC000002,2013-10-28 03:30:00,0.106,0.12210823
MAC000002,2013-10-28 04:00:00,0.116,0.11150838
MAC000002,2013-10-28 04:30:00,0.112,0.11429311
MAC000002,2013-10-28 05:00:00,0.109,0.11903235
MAC000002,2013-10-28 05:30:00,0.116,0.11257249
MAC000002,2013-10-28 06:00:00,0.102,0.13358031
MAC000002,2013-10-28 06:30:00,0.122,0.12222688
MAC000002,2013-10-28 07:00:00,0.096,0.16547784
MAC000002,2013-10-28 07:30:00,0.167,0.13853237
MAC000002,2013-10-28 08:00:00,0.171,0.21613702
MAC000002,2013-10-28 08:30:00,0.153,0.2617392
MAC000002,2013-10-28 09:00:00,0.128,0.22768918
MAC000002,2013-10-28 09:30:00,0.488,0.19993016
MAC000002,2013-10-28 10:00:00,0.103,0.17688079
MAC000002,2013-10-28 10:30:00,0.116,0.20379105
MAC000002,2013-10-28 11:00:00,0.107,0.19100966
MAC000002,2013-10-28 11:30:00,0.11,0.24909335
MAC000002,2013-10-28 12:00:00,0.108,0.21749566
MAC000002,2013-10-28 12:30:00,0.325,0.19590284
MAC000002,2013-10-28 13:00:00,0.298,0.22938357
MAC000002,2013-10-28 13:30:00,0.106,0.20422335
MAC000002,2013-10-28 14:00:00,0.119,0.18242684
MAC000002,2013-10-28 14:30:00,0.1,0.1663549
MAC000002,2013-10-28 15:00:00,0.115,0.19081724
MAC000002,2013-10-28 15:30:00,0.103,0.16345902
MAC000002,2013-10-28 16:00:00,0.109,0.21189903
MAC000002,2013-10-28 16:30:00,0.109,0.19424613
MAC000002,2013-10-28 17:00:00,0.112,0.22809224
MAC000002,2013-10-28 17:30:00,0.247,0.22755365
MAC000002,2013-10-28 18:00:00,0.195,0.2822563
MAC000002,2013-10-28 18:30:00,0.413,0.2721176
MAC000002,2013-10-28 19:00:00,0.568,0.35958338
MAC000002,2013-10-28 19:30:00,1.9170001,0.46679178
MAC000002,2013-10-28 20:00:00,1.0880001,0.586065
MAC000002,2013-10-28 20:30:00,1.094,0.49111474
MAC000002,2013-10-28 21:00:00,1.018,0.48771203
MAC000002,2013-10-28 21:30:00,1.052,0.5078274
MAC000002,2013-10-28 22:00:00,1.012,0.43968022
MAC000002,2013-10-28 22:30:00,0.839,0.34309626
MAC000002,2013-10-28 23:00:00,0.281,0.31717086
MAC000002,2013-10-28 23:30:00,0.271,0.3013566
MAC000002,2013-10-29 00:00:00,0.217,0.22396965
MAC000002,2013-10-29 00:30:00,0.223,0.19243388
MAC000002,2013-10-29 01:00:00,0.239,0.17890094
MAC000002,2013-10-29 01:30:00,0.208,0.16460083
MAC000002,2013-10-29 02:00:00,0.245,0.16489512
MAC000002,2013-10-29 02:30:00,0.116,0.11946191
MAC000002,2013-10-29 03:00:00,0.123,0.12700632
MAC000002,2013-10-29 03:30:00,0.108,0.11453049
MAC000002,2013-10-29 04:00:00,0.106,0.12927257
MAC000002,2013-10-29 04:30:00,0.119,0.10835577
MAC000002,2013-10-29 05:00:00,0.092,0.13629402
MAC000002,2013-10-29 05:30:00,0.13,0.12542056
MAC000002,2013-10-29 06:00:00,0.078,0.15813696
MAC000002,2013-10-29 06:30:00,0.133,0.13412818
MAC000002,2013-10-29 07:00:00,0.08,0.19312164
MAC000002,2013-10-29 07:30:00,0.128,0.20957685
MAC000002,2013-10-29 08:00:00,0.094,0.37758526
MAC000002,2013-10-29 08:30:00,0.113,0.2805107
MAC000002,2013-10-29 09:00:00,0.109,0.36153916
MAC000002,2013-10-29 09:30:00,0.14,0.46578902
MAC000002,2013-10-29 10:00:00,0.353,0.36981717
MAC000002,2013-10-29 10:30:00,0.445,0.38158387
MAC000002,2013-10-29 11:00:00,0.538,0.3326149
MAC000002,2013-10-29 11:30:00,0.539,0.3421154
MAC000002,2013-10-29 12:00:00,0.878,0.26877502
MAC000002,2013-10-29 12:30:00,0.967,0.3138416
MAC000002,2013-10-29 13:00:00,0.501,0.30082038
MAC000002,2013-10-29 13:30:00,0.349,0.37950715
MAC000002,2013-10-29 14:00:00,0.143,0.26307175
MAC000002,2013-10-29 14:30:00,0.124,0.26425746
MAC000002,2013-10-29 15:00:00,0.201,0.26495847
MAC000002,2013-10-29 15:30:00,0.093,0.26121145
MAC000002,2013-10-29 16:00:00,0.167,0.307066
MAC000002,2013-10-29 16:30:00,0.075,0.33940595
MAC000002,2013-10-29 17:00:00,0.146,0.37486517
MAC000002,2013-10-29 17:30:00,0.177,0.41769922
MAC000002,2013-10-29 18:00:00,0.206,0.45488158
MAC000002,2013-10-29 18:30:00,0.178,0.5499878
MAC000002,2013-10-29 19:00:00,0.157,0.75744164
MAC000002,2013-10-29 19:30:00,0.205,0.5425755
MAC000002,2013-10-29 20:00:00,0.943,0.5549355
MAC000002,2013-10-29 20:30:00,0.183,0.51597667
MAC000002,2013-10-29 21:00:00,0.213,0.4777496
MAC000002,2013-10-29 21:30:00,0.195,0.44437554
MAC000002,2013-10-29 22:00:00,0.213,0.37976646
MAC000002,2013-10-29 22:30:00,0.242,0.37741056
MAC000002,2013-10-29 23:00:00,0.277,0.27336216
MAC000002,2013-10-29 23:30:00,0.253,0.27849725
MAC000002,2013-10-30 00:00:00,0.217,0.20881243
MAC000002,2013-10-30 00:30:00,0.24,0.23678978
MAC000002,2013-10-30 01:00:00,0.182,0.17582922
MAC000002,2013-10-30 01:30:00,0.232,0.18402834
MAC000002,2013-10-30 02:00:00,0.195,0.16437909
MAC000002,2013-10-30 02:30:00,0.213,0.12810066
MAC000002,2013-10-30 03:00:00,0.139,0.11075855
MAC000002,2013-10-30 03:30:00,0.213,0.1184628
MAC000002,2013-10-30 04:00:00,0.156,0.107126
MAC000002,2013-10-30 04:30:00,0.094,0.15661785
MAC000002,2013-10-30 05:00:00,0.125,0.12916696
MAC000002,2013-10-30 05:30:00,0.092,0.13080312
MAC000002,2013-10-30 06:00:00,0.125,0.10623966
MAC000002,2013-10-30 06:30:00,0.086,0.14518397
MAC000002,2013-10-30 07:00:00,0.132,0.12818862
MAC000002,2013-10-30 07:30:00,0.076,0.1695244
MAC000002,2013-10-30 08:00:00,0.128,0.16217119
MAC000002,2013-10-30 08:30:00,0.08,0.18535583
MAC000002,2013-10-30 09:00:00,0.123,0.2830602
MAC000002,2013-10-30 09:30:00,0.134,0.22458108
MAC000002,2013-10-30 10:00:00,0.169,0.24442406
MAC000002,2013-10-30 10:30:00,0.41,0.27405423
MAC000002,2013-10-30 11:00:00,0.168,0.33635747
MAC000002,2013-10-30 11:30:00,0.457,0.34454897
MAC000002,2013-10-30 12:00:00,0.479,0.22762856
MAC000002,2013-10-30 12:30:00,0.289,0.24193378
MAC000002,2013-10-30 13:00:00,0.687,0.19779345
MAC000002,2013-10-30 13:30:00,0.091,0.2145704
MAC000002,2013-10-30 14:00:00,0.129,0.18233073
MAC000002,2013-10-30 14:30:00,0.076,0.18796061
MAC000002,2013-10-30 15:00:00,0.128,0.19521102
MAC000002,2013-10-30 15:30:00,0.083,0.17612448
MAC000002,2013-10-30 16:00:00,0.12,0.21078669
MAC000002,2013-10-30 16:30:00,0.096,0.18429334
MAC000002,2013-10-30 17:00:00,0.142,0.25485367
MAC000002,2013-10-30 17:30:00,0.404,0.2521421
MAC000002,2013-10-30 18:00:00,0.591,0.29438472
MAC000002,2013-10-30 18:30:00,0.188,0.27196285
MAC000002,2013-10-30 19:00:00,0.143,0.376679
MAC000002,2013-10-30 19:30:00,0.176,0.29878756
MAC000002,2013-10-30 20:00:00,0.942,0.34829396
MAC000002,2013-10-30 20:30:00,0.185,0.3019145
MAC000002,2013-10-30 21:00:00,0.214,0.28423175
MAC000002,2013-10-30 21:30:00,0.181,0.28100538
MAC000002,2013-10-30 22:00:00,0.223,0.26429448
MAC000002,2013-10-30 22:30:00,0.171,0.27026364
MAC000002,2013-10-30 23:00:00,0.225,0.24766533
MAC000002,2013-10-30 23:30:00,0.248,0.25521114
MAC000002,2013-10-31 00:00:00,0.279,0.20412426
MAC000002,2013-10-31 00:30:00,0.262,0.20967764
MAC000002,2013-10-31 01:00:00,0.238,0.16982819
MAC000002,2013-10-31 01:30:00,0.257,0.17133108
MAC000002,2013-10-31 02:00:00,0.215,0.157478
MAC000002,2013-10-31 02:30:00,0.148,0.15514877
MAC000002,2013-10-31 03:00:00,0.083,0.13384359
MAC000002,2013-10-31 03:30:00,0.129,0.14942017
MAC000002,2013-10-31 04:00:00,0.097,0.1395923
MAC000002,2013-10-31 04:30:00,0.11,0.09801573
MAC000002,2013-10-31 05:00:00,0.113,0.12325177
MAC000002,2013-10-31 05:30:00,0.093,0.10406435
MAC000002,2013-10-31 06:00:00,0.13,0.1291095
MAC000002,2013-10-31 06:30:00,0.077,0.12682612
MAC000002,2013-10-31 07:00:00,0.129,0.14937836
MAC000002,2013-10-31 07:30:00,0.085,0.14505985
MAC000002,2013-10-31 08:00:00,0.12,0.18897034
MAC000002,2013-10-31 08:30:00,0.101,0.16733591
MAC000002,2013-10-31 09:00:00,0.147,0.2575892
MAC000002,2013-10-31 09:30:00,0.385,0.20942158
MAC000002,2013-10-31 10:00:00,0.134,0.2701915
MAC000002,2013-10-31 10:30:00,0.167,0.3145325
MAC000002,2013-10-31 11:00:00,0.408,0.2727543
MAC000002,2013-10-31 11:30:00,0.602,0.22752117
MAC000002,2013-10-31 12:00:00,0.385,0.23259796
MAC000002,2013-10-31 12:30:00,0.134,0.22702056
MAC000002,2013-10-31 13:00:00,0.087,0.21014272
MAC000002,2013-10-31 13:30:00,0.119,0.19074702
MAC000002,2013-10-31 14:00:00,0.107,0.17819363
MAC000002,2013-10-31 14:30:00,0.099,0.18423964
MAC000002,2013-10-31 15:00:00,0.125,0.18401527
MAC000002,2013-10-31 15:30:00,0.08,0.17681259
MAC000002,2013-10-31 16:00:00,0.128,0.20238073
MAC000002,2013-10-31 16:30:00,0.083,0.19913244
MAC000002,2013-10-31 17:00:00,0.119,0.2552496
MAC000002,2013-10-31 17:30:00,0.14,0.28610337
MAC000002,2013-10-31 18:00:00,0.262,0.36494362
MAC000002,2013-10-31 18:30:00,0.204,0.28661025
MAC000002,2013-10-31 19:00:00,0.134,0.32464185
MAC000002,2013-10-31 19:30:00,0.411,0.27496767
MAC000002,2013-10-31 20:00:00,0.714,0.2859965
MAC000002,2013-10-31 20:30:00,0.258,0.25999132
MAC000002,2013-10-31 21:00:00,0.239,0.2464096
MAC000002,2013-10-31 21:30:00,0.239,0.2512082
MAC000002,2013-10-31 22:00:00,0.259,0.24404313
MAC000002,2013-10-31 22:30:00,0.222,0.22111818
MAC000002,2013-10-31 23:00:00,0.254,0.2314177
MAC000002,2013-10-31 23:30:00,0.208,0.22436248
MAC000002,2013-11-01 00:00:00,0.234,0.24609017
MAC000002,2013-11-01 00:30:00,0.205,0.22793262
MAC000002,2013-11-01 01:00:00,0.215,0.18542606
MAC000002,2013-11-01 01:30:00,0.161,0.17621091
MAC000002,2013-11-01 02:00:00,0.111,0.16597264
MAC000002,2013-11-01 02:30:00,0.189,0.12780052
MAC000002,2013-11-01 03:00:00,0.151,0.1010946
MAC000002,2013-11-01 03:30:00,0.143,0.11790846
MAC000002,2013-11-01 04:00:00,0.081,0.10473394
MAC000002,2013-11-01 04:30:00,0.143,0.110484056
MAC000002,2013-11-01 05:00:00,0.077,0.10965027
MAC000002,2013-11-01 05:30:00,0.139,0.10730784
MAC000002,2013-11-01 06:00:00,0.082,0.12740469
MAC000002,2013-11-01 06:30:00,0.13,0.12254835
MAC000002,2013-11-01 07:00:00,0.091,0.14581545
MAC000002,2013-11-01 07:30:00,0.121,0.14596762
MAC000002,2013-11-01 08:00:00,0.1,0.17041445
MAC000002,2013-11-01 08:30:00,0.108,0.21897359
MAC000002,2013-11-01 09:00:00,0.154,0.1794528
MAC000002,2013-11-01 09:30:00,0.431,0.21421595
MAC000002,2013-11-01 10:00:00,0.294,0.1735046
MAC000002,2013-11-01 10:30:00,0.092,0.18223393
MAC000002,2013-11-01 11:00:00,0.13,0.20183259
MAC000002,2013-11-01 11:30:00,0.083,0.17667912
MAC000002,2013-11-01 12:00:00,0.133,0.19376493
MAC000002,2013-11-01 12:30:00,0.075,0.15797567
MAC000002,2013-11-01 13:00:00,0.132,0.16604677
MAC000002,2013-11-01 13:30:00,0.088,0.16035551
MAC000002,2013-11-01 14:00:00,0.119,0.20256172
MAC000002,2013-11-01 14:30:00,0.101,0.18133412
MAC000002,2013-11-01 15:00:00,0.108,0.1755856
MAC000002,2013-11-01 15:30:00,0.111,0.17499621
MAC000002,2013-11-01 16:00:00,0.096,0.19579446
MAC000002,2013-11-01 16:30:00,0.127,0.19633016
MAC000002,2013-11-01 17:00:00,0.158,0.21757749
MAC000002,2013-11-01 17:30:00,0.175,0.24925429
MAC000002,2013-11-01 18:00:00,0.318,0.29464892
MAC000002,2013-11-01 18:30:00,0.34,0.28186885
MAC000002,2013-11-01 19:00:00,0.145,0.2578833
MAC000002,2013-11-01 19:30:00,0.442,0.3223947
MAC000002,2013-11-01 20:00:00,0.497,0.2850029
MAC000002,2013-11-01 20:30:00,0.96,0.32701933
MAC000002,2013-11-01 21:00:00,0.275,0.30969122
MAC000002,2013-11-01 21:30:00,0.253,0.30901763
MAC000002,2013-11-01 22:00:00,0.292,0.30701107
MAC000002,2013-11-01 22:30:00,0.246,0.24557377
MAC000002,2013-11-01 23:00:00,0.302,0.25015953
MAC000002,2013-11-01 23:30:00,0.226,0.22332953
MAC000002,2013-11-02 00:00:00,0.247,0.2215888
MAC000002,2013-11-02 00:30:00,0.225,0.21065825
MAC000002,2013-11-02 01:00:00,0.239,0.200658
MAC000002,2013-11-02 01:30:00,0.174,0.16534343
